,imageid,labels,scores
1019,1974412035473228761,"['Sky', 'Wildlife', 'Cloud', 'Working animal', 'River', 'Reflection', 'Bank', 'Meteorological phenomenon', 'Plain', 'Elephants and Mammoths']","[0.9381980895996094, 0.9117778539657593, 0.8610634207725525, 0.7595686912536621, 0.6368263363838196, 0.6290807127952576, 0.6053923964500427, 0.5558523535728455, 0.5533193349838257, 0.5514147281646729]"
1020,1974510214012299877,"['Sculpture', 'Statue', 'Standing', 'Art', 'Temple', 'Visual arts', 'Monument', 'Metal', 'Bronze sculpture']","[0.9566006660461426, 0.9349963665008545, 0.9298087954521179, 0.7964803576469421, 0.6743893623352051, 0.6493412852287292, 0.6088032126426697, 0.6070610880851746, 0.575690746307373]"
1021,1974593068008254224,"['Herd', 'Herding', 'Atmospheric phenomenon', 'Sheep', 'Sheep', 'Herder', 'Morning', 'Animal migration', 'Shepherd', 'Working animal']","[0.9896512627601624, 0.9311139583587646, 0.8861165642738342, 0.8584235310554504, 0.8311687707901001, 0.8167316317558289, 0.8016154766082764, 0.7865877151489258, 0.7835121154785156, 0.7774575352668762]"
1022,1974696420154555139,"['Sky', 'Neighbourhood', 'Urban area', 'Town', 'Atmosphere', 'Cloud', 'Human settlement', 'Street', 'Water', 'City']","[0.9614005088806152, 0.9248606562614441, 0.8856131434440613, 0.8815485835075378, 0.840421199798584, 0.8381239175796509, 0.8287564516067505, 0.8163662552833557, 0.8073040843009949, 0.7650130391120911]"
1023,1974777068064723764,"['Blue', 'Beauty', 'Scarf', 'Headgear', 'Photography', 'Fashion accessory', 'Landscape', 'Smile', 'Child']","[0.9118428230285645, 0.854641318321228, 0.8083892464637756, 0.7175518870353699, 0.6778864860534668, 0.6508980393409729, 0.6504039168357849, 0.5404295921325684, 0.5202996134757996]"
1024,1974862165845720781,"['Photograph', 'People', 'Team', 'Monochrome', 'Black-and-white', 'Snapshot', 'Crew', 'Photography', 'Monochrome photography', 'Style']","[0.9480249285697937, 0.9370215535163879, 0.8798143863677979, 0.8685247302055359, 0.8415111899375916, 0.8291832208633423, 0.808481752872467, 0.6778864860534668, 0.5780444741249084, 0.5551632046699524]"
1025,1975048734987751136,"['Mammal', 'Vertebrate', 'Lion', 'Wildlife', 'Terrestrial animal', 'Hair', 'Masai lion', 'Felidae', 'Big cats', 'Snout']","[0.9890478253364563, 0.9851104021072388, 0.9832583665847778, 0.9812273383140564, 0.9726387858390808, 0.9704006314277649, 0.9672437906265259, 0.9625939726829529, 0.9121484756469727, 0.877672016620636]"
1026,1975141687719557435,"['Sky', 'Mountainous landforms', 'Mountain', 'Nature', 'Atmospheric phenomenon', 'Mountain range', 'Blue', 'Ridge', 'Highland', 'Cloud']","[0.9902231097221375, 0.9885098934173584, 0.9810734987258911, 0.9620778560638428, 0.9566254615783691, 0.9531829357147217, 0.9500666856765747, 0.9418860077857971, 0.9338940978050232, 0.9188361763954163]"
1027,1975237317874609588,"['Sky', 'Tree', 'House', 'Rural area', 'Building', 'Architecture', 'Landscape', 'Roof', 'Shack', 'Cloud']","[0.8857545852661133, 0.6869218349456787, 0.6828886866569519, 0.673613429069519, 0.6551225781440735, 0.6545118689537048, 0.6504039168357849, 0.6475261449813843, 0.636182427406311, 0.594909131526947]"
1028,1975317764207243416,"['Marine mammal', 'grey whale', 'Whale', 'Cetacea', 'Humpback whale', 'Marine biology', 'Wildlife', 'Adaptation', 'Arctic', 'Ocean']","[0.9584840536117554, 0.909986674785614, 0.8643743395805359, 0.8293281197547913, 0.7617940902709961, 0.7496305704116821, 0.7285952568054199, 0.6696612238883972, 0.5493106842041016, 0.5261232852935791]"
1029,1975408277169566704,"['Pink', 'Textile', 'Room', 'Magenta', 'Interior design', 'Curtain', 'Pattern', 'Tints and shades', 'Flooring', 'Linens']","[0.9065314531326294, 0.8327816128730774, 0.8152757883071899, 0.7224808931350708, 0.7224494218826294, 0.7165862917900085, 0.5630630254745483, 0.5603997111320496, 0.539529025554657, 0.5373584032058716]"
1030,1975730468369547408,"['Sky', 'Moon', 'Full moon', 'Celestial event', 'Atmosphere', 'Atmospheric phenomenon', 'Astronomical object', 'Natural environment', 'Horizon', 'Mountain range']","[0.9863687753677368, 0.9850311279296875, 0.9498140811920166, 0.9402099847793579, 0.9088237881660461, 0.9002345204353333, 0.9001714587211609, 0.8843857049942017, 0.8626872301101685, 0.7938002943992615]"
1031,1975807471420026246,"['Mammal', 'Vertebrate', 'Terrestrial animal', 'Bear', 'Facial expression', 'Wildlife', 'Brown bear', 'Nose', 'Snout', 'Carnivore']","[0.9890478253364563, 0.9851104021072388, 0.9548448920249939, 0.9460252523422241, 0.9443857669830322, 0.9001800417900085, 0.8783386945724487, 0.8699295520782471, 0.8367116451263428, 0.8226867914199829]"
1032,1975871889974791082,"['Black', 'Art', 'Space', 'Visual arts', 'Illustration']","[0.9535553455352783, 0.5813031792640686, 0.5664834976196289, 0.5502874255180359, 0.5040763020515442]"
1033,1975958986265388309,"['Bird', 'Beak', 'Sky', 'Feather', 'Parrot', 'Wing', 'Organism', 'Tail', 'Budgie', 'Wildlife']","[0.9911496639251709, 0.9705232977867126, 0.8220894932746887, 0.8086002469062805, 0.7932538986206055, 0.7776490449905396, 0.7151590585708618, 0.6138408780097961, 0.6077812314033508, 0.5761504173278809]"
1034,1976025323150786854,"['Daytime', 'Urban area', 'Sky', 'Aerial photography', 'Architecture', ""Bird's-eye view"", 'Urban design', 'Metropolitan area', 'Technology', 'Sunlight']","[0.9327004551887512, 0.8997118473052979, 0.8857545852661133, 0.8634284138679504, 0.7871291637420654, 0.7832374572753906, 0.767656683921814, 0.7360722422599792, 0.7320890426635742, 0.7155845165252686]"
1035,1976105022484965511,"['Swimming pool', 'Tree', 'Palm tree', 'Resort', 'Vacation', 'Leisure', 'Tourism', 'Arecales', 'Woody plant', 'Sky']","[0.9209297895431519, 0.8967708945274353, 0.8657217621803284, 0.8654181361198425, 0.8615299463272095, 0.8571083545684814, 0.766288161277771, 0.743299126625061, 0.739065945148468, 0.7326111197471619]"
1036,1976187521986912378,"['Turtle', 'Sea turtle', 'Green sea turtle', 'Reptile', 'Hawksbill sea turtle', 'Tortoise', 'Loggerhead sea turtle', 'Olive ridley sea turtle', 'Box turtle', 'Pond turtle']","[0.9633021950721741, 0.9598843455314636, 0.9266778230667114, 0.8868458867073059, 0.8531199097633362, 0.7940502762794495, 0.7775446176528931, 0.6873939633369446, 0.6766695380210876, 0.6475999355316162]"
1037,1976256397860807909,"['Sky', 'Macaque', 'Water', 'Atmosphere', 'Nebula', 'Space', 'Old world monkey', 'Photography', 'Winter storm', 'Astronomical object']","[0.862245500087738, 0.8186883330345154, 0.8073040843009949, 0.8043394088745117, 0.790107786655426, 0.7697669863700867, 0.7464463710784912, 0.6778864860534668, 0.5939802527427673, 0.5850701928138733]"
1038,1976370282911198275,"['Marine mammal', 'Dolphin', 'Common bottlenose dolphin', 'Cetacea', 'Water', 'Marine biology', 'Bottlenose dolphin', 'Harbor seal', 'Wildlife']","[0.945663571357727, 0.9008815884590149, 0.8173956274986267, 0.8112744688987732, 0.8073040843009949, 0.7472249269485474, 0.6735917925834656, 0.6290562152862549, 0.5761504173278809]"
1039,1976370282927927012,"['Water', 'Bird', 'Beak', 'Water bird', 'Wildlife', 'Reflection']","[0.9512578248977661, 0.8900414705276489, 0.7064356803894043, 0.6595287322998047, 0.5761504173278809, 0.5382908582687378]"
1040,1976370283003329219,"['Water', 'Dolphin', 'Marine mammal', 'Cetacea', 'Common bottlenose dolphin', 'Reflection']","[0.9617570638656616, 0.9089646339416504, 0.8599401712417603, 0.8172444701194763, 0.613519549369812, 0.5889502167701721]"
1041,1976475226460857200,"['Body of water', 'Water resources', 'Sky', 'Nature', 'Water', 'Lake', 'Natural landscape', 'Reflection', 'Lake district', 'Highland']","[0.9878599047660828, 0.979706883430481, 0.9776122570037842, 0.9697074294090271, 0.9578154683113098, 0.9409530758857727, 0.9398155808448792, 0.9059287309646606, 0.896044135093689, 0.8942698836326599]"
1042,1976475226469226370,"['Sky', 'Nature', 'Cloud', 'Geological phenomenon', 'Horizon', 'Sea', 'Atmosphere', 'Ocean', 'Landscape', 'Mountain']","[0.988085150718689, 0.9564022421836853, 0.9324958324432373, 0.9178102016448975, 0.8966869115829468, 0.8523203730583191, 0.8043394088745117, 0.7806442975997925, 0.7440518140792847, 0.7021198868751526]"
1043,1976475226477461247,"['Mammal', 'Vertebrate', 'Primate', 'Nature reserve', 'Vegetation', 'Terrestrial animal', 'Western lowland gorilla', 'Organism', 'Common chimpanzee', 'Rainforest']","[0.9890478253364563, 0.9851104021072388, 0.9638444185256958, 0.9305472373962402, 0.9190431237220764, 0.9082038402557373, 0.8761209845542908, 0.7941054701805115, 0.7670385837554932, 0.7474048733711243]"
1044,1976553494447310106,"['White', 'Black', 'Lady', 'Black-and-white', 'Monochrome', 'Monochrome photography', 'Sitting', 'Human', 'Photography', 'Stock photography']","[0.9547066688537598, 0.9512329697608948, 0.9014026522636414, 0.8951658606529236, 0.8485137224197388, 0.8196914196014404, 0.8182352781295776, 0.7687744498252869, 0.764001190662384, 0.7177786827087402]"
1045,1976726472451091357,"['Wildlife', 'Natural environment', 'Ecoregion', 'Steppe', 'Plain', 'Wilderness', 'Shrubland', 'Grassland', 'Plant community', 'Savanna']","[0.9028053879737854, 0.893493115901947, 0.8891148567199707, 0.8354431986808777, 0.8334523439407349, 0.8227760791778564, 0.8223947286605835, 0.8132281303405762, 0.8124232888221741, 0.8114681839942932]"
1046,1976803758072783343,"['Bird', 'Flock', 'Animal migration', 'Crane-like bird', 'Illustration', 'Bird migration', 'Beak', 'Cormorant', 'Wing', 'Crane']","[0.9669761657714844, 0.9049311280250549, 0.7559717893600464, 0.6976345181465149, 0.6225569844245911, 0.611168622970581, 0.6057996153831482, 0.5132537484169006, 0.5069170594215393, 0.5056710839271545]"
1047,1976892673021978199,"['Reptile', 'Vertebrate', 'Crocodilia', 'Alligator', 'Crocodile', 'American crocodile', 'Nile crocodile', 'American alligator', 'Saltwater crocodile', 'Wildlife']","[0.9936102628707886, 0.9851104021072388, 0.9850617051124573, 0.9817203879356384, 0.9776736497879028, 0.9657039642333984, 0.9577914476394653, 0.9500858187675476, 0.9419370293617249, 0.9001800417900085]"
1048,1976957242109199465,"['White', 'Photograph', 'Black-and-white', 'Monochrome', 'Lady', 'Monochrome photography', 'Head', 'Photography', 'Eye', 'Stock photography']","[0.9547066688537598, 0.9480249285697937, 0.9357738494873047, 0.9190995693206787, 0.9064112305641174, 0.8880336880683899, 0.8842743635177612, 0.770028293132782, 0.7586227655410767, 0.7250776290893555]"
1049,1977028247968111433,"['Green sea turtle', 'Sky', 'Sea turtle', 'Sea', 'Turtle', 'Water', 'Ocean', 'Hawksbill sea turtle', 'Olive ridley sea turtle', 'Tropics']","[0.9696020483970642, 0.9648829102516174, 0.9619083404541016, 0.952150285243988, 0.943996250629425, 0.9388793110847473, 0.904951810836792, 0.8846727609634399, 0.8766436576843262, 0.830718457698822]"
1050,1977103140991216721,"['Elephants and Mammoths', 'Adaptation', 'Human', 'Wildlife', 'Indian elephant', 'Grass', 'Tree', 'Working animal', 'African elephant', 'Safari']","[0.9022372961044312, 0.8035669326782227, 0.793782114982605, 0.7623406052589417, 0.710189700126648, 0.6880232691764832, 0.6869218349456787, 0.656790018081665, 0.5846895575523376, 0.5465784072875977]"
1051,1977184499330950120,"['Light', 'Sky', 'Formation', 'Sunlight', 'Rock', 'Geology', 'Atmosphere', 'Fault', 'Canyon', 'Terrain']","[0.8738561868667603, 0.862245500087738, 0.8193172216415405, 0.8133671879768372, 0.8073183298110962, 0.76427161693573, 0.7289918065071106, 0.6904205083847046, 0.6733337044715881, 0.6247614622116089]"
1052,1977251817281516549,"['Selling', 'Marketplace', 'Public space', 'Flower', 'Market', 'Plant', 'Floristry', 'Local food', 'Smile', 'Fruit']","[0.9324429631233215, 0.8832750916481018, 0.8703576326370239, 0.8698649406433105, 0.8566681742668152, 0.8373671174049377, 0.7385447025299072, 0.6330441236495972, 0.5404295921325684, 0.5393071174621582]"
1053,1977306740837281116,"['Wildlife', 'Vertebrate', 'Mammal', 'Terrestrial animal', 'Lion', 'Felidae', 'Grassland', 'Safari', 'Grass', 'Big cats']","[0.9867496490478516, 0.9851104021072388, 0.975814163684845, 0.9726387858390808, 0.9520825147628784, 0.9272776246070862, 0.9139793515205383, 0.8764198422431946, 0.8681860566139221, 0.8633564114570618]"
1054,1977414896310256664,"['Tree', 'Nature', 'Black-and-white', 'Monochrome photography', 'White', 'Monochrome', 'Woody plant', 'Natural landscape', 'Plant', 'Sky']","[0.9852500557899475, 0.9715597629547119, 0.9644309878349304, 0.9607958197593689, 0.9547066688537598, 0.9050246477127075, 0.8887841105461121, 0.8855189085006714, 0.8641194701194763, 0.8220894932746887]"
1055,1977502325586421126,"['Mammal', 'Vertebrate', 'Brown bear', 'Bear', 'Grizzly bear', 'Carnivore', 'Nature reserve', 'Terrestrial animal', 'Kodiak bear', 'Water']","[0.9890478253364563, 0.9851104021072388, 0.9849047660827637, 0.9758058190345764, 0.9498275518417358, 0.8667572736740112, 0.8502108454704285, 0.8319084644317627, 0.8229941725730896, 0.8073040843009949]"
1056,1977563890268302828,"['Water', 'Green', 'Darkness', 'Tree', 'Sky', 'Reflection', 'Shadow', 'Photography', 'Plant', 'World']","[0.9674235582351685, 0.9487798810005188, 0.7496129870414734, 0.7469744682312012, 0.7326111197471619, 0.661736011505127, 0.6410464644432068, 0.6242249608039856, 0.585474967956543, 0.5313754081726074]"
1057,1977645317915719193,"['People', 'Adaptation', 'Sky', 'Smile', 'Temple', 'Tourism', 'Landscape', 'Tribe', 'Statue']","[0.9711255431175232, 0.7408301830291748, 0.7326111197471619, 0.6410647034645081, 0.6371843218803406, 0.6085109710693359, 0.5930580496788025, 0.556378185749054, 0.5131629705429077]"
1058,1977730569661303977,"['Polar ice cap', 'Ice', 'Blue', 'Iceberg', 'Glacial landform', 'Glacier', 'Glacial lake', 'Water', 'Sea ice', 'Melting']","[0.96186363697052, 0.9600257873535156, 0.9500666856765747, 0.945807158946991, 0.9322593212127686, 0.9231609106063843, 0.9152776598930359, 0.9100271463394165, 0.9088579416275024, 0.8690506219863892]"
1059,1977794270309214048,"['Fun', 'Play', 'Adaptation', 'Sand', 'Team sport', 'Soil', 'Volleyball', 'Beach volleyball', 'Basketball court']","[0.7684727907180786, 0.7139911651611328, 0.6696612238883972, 0.6527994871139526, 0.6500552892684937, 0.5852300524711609, 0.561152994632721, 0.5221201777458191, 0.5026081800460815]"
1060,1977884964348090649,"['Underwater', 'Blue', 'Water', 'Turquoise', 'Organism', 'Marine biology', 'Natural environment', 'Reef', 'Aqua', 'Coral reef']","[0.9704729318618774, 0.9694558382034302, 0.9512578248977661, 0.9175161123275757, 0.9077101349830627, 0.8959721326828003, 0.8714959025382996, 0.8704703450202942, 0.8458454608917236, 0.844037652015686]"
1061,1978155995441379240,"['Water', 'Snout', 'Organism', 'Mouth', 'Wildlife']","[0.9388793110847473, 0.7840312123298645, 0.7151590585708618, 0.6794861555099487, 0.6762316226959229]"
1062,1978259720595947071,"['Face', 'Sky', 'Nose', 'Head', 'Cloud', 'Eye', 'Portrait', 'Human', 'Tree', 'Photography']","[0.9675024151802063, 0.9420714974403381, 0.8984259366989136, 0.8947408199310303, 0.8467217087745667, 0.8048999905586243, 0.780046820640564, 0.7591204047203064, 0.6869218349456787, 0.6778864860534668]"
1063,1978332739595011492,"['Painting', 'Art', 'Visual arts', 'Illustration', 'Artist', 'Gesture']","[0.7954025268554688, 0.7721791863441467, 0.7461655735969543, 0.7438470125198364, 0.5889127254486084, 0.5575108528137207]"
1064,1978428504111645340,"['Seal', 'Snout', 'Marine mammal', 'Terrestrial animal', 'Wildlife', 'Elephants and Mammoths', 'Walrus', 'Earless seal']","[0.9219707250595093, 0.7840312123298645, 0.7735111713409424, 0.7443860769271851, 0.7285952568054199, 0.6582319140434265, 0.5624821186065674, 0.5069462060928345]"
1065,1978516536798192682,"['Night', 'Sky', 'Games', 'Light', 'Street light', 'Lighting', 'Cobblestone', 'Water', 'Street', 'Road surface']","[0.9467463493347168, 0.9336194396018982, 0.9161913394927979, 0.9067520499229431, 0.8946955800056458, 0.8780340552330017, 0.8124221563339233, 0.8073040843009949, 0.8052284717559814, 0.7989505529403687]"
1066,1978669121465989485,"['Bird', 'Albatross', 'Seabird', 'Beak', 'Wildlife', 'Gannet', 'Gull', 'Lari', 'Rock', 'Suliformes']","[0.9729773998260498, 0.9509801268577576, 0.9059020280838013, 0.9023627638816833, 0.786455512046814, 0.6992617249488831, 0.602255642414093, 0.5523214340209961, 0.5422748923301697, 0.540658175945282]"
1067,1978695166492749324,"['Mountainous landforms', 'Mountain', 'Mountain range', 'Sky', 'Nature', 'Ridge', 'Alps', 'Atmospheric phenomenon', 'Summit', 'Cloud']","[0.9935120344161987, 0.992120623588562, 0.9838252067565918, 0.9769240617752075, 0.953452467918396, 0.9513124227523804, 0.926476001739502, 0.9153590202331543, 0.9057905077934265, 0.9029417037963867]"
1068,1978785462366970194,"['bighorn', 'Mammal', 'Argali', 'Vertebrate', 'Horn', 'Sheep', 'Sheep', 'Barbary sheep', 'Wildlife', 'Goat-antelope']","[0.9896371364593506, 0.9890478253364563, 0.9881221652030945, 0.9851104021072388, 0.9834972620010376, 0.9727516770362854, 0.9680511951446533, 0.9567373394966125, 0.9367648959159851, 0.910526692867279]"
1069,1978888707516977630,"['Marine mammal', 'Water', 'Marine biology', 'Organism', 'Wildlife', 'Harbor seal', 'Manatee', 'Cetacea']","[0.947969913482666, 0.9388793110847473, 0.8018089532852173, 0.7151590585708618, 0.6762316226959229, 0.633277177810669, 0.6168647408485413, 0.5709510445594788]"
1070,1978969176698809535,"['Brown', 'Geology', 'Tree', 'Rock', 'Trunk', 'Plant', 'Geological phenomenon', 'Wood', 'Formation', 'Art']","[0.8495856523513794, 0.8132848739624023, 0.7989127039909363, 0.7591665983200073, 0.7000086307525635, 0.6244105100631714, 0.6163091659545898, 0.5958532094955444, 0.5858461856842041, 0.502187192440033]"
1071,1979152963389690372,"['Photograph', 'Muscle', 'Photography', 'Picture frame', 'Hand', 'T-shirt', 'Portrait', 'Gesture', 'Photo caption', 'Art']","[0.9549764394760132, 0.7828976511955261, 0.7060428261756897, 0.6635136604309082, 0.6600293517112732, 0.6585062146186829, 0.6151766180992126, 0.5173180103302002, 0.5130242705345154, 0.502187192440033]"
1072,1979152963398117377,"['Picture frame', 'Forehead', 'Art', 'Photography']","[0.8557766079902649, 0.7822763919830322, 0.6253476738929749, 0.6242249608039856]"
